,Energy
11149,529.8759269634013
11150,528.9905741515125
11151,564.362929563177
11152,534.584506096019
11153,575.5818353131579
11154,569.3535270647513
11155,529.9102177288905
11156,570.0239001128776
11157,540.1405379715604
11158,561.2944038752005
11159,594.349294402488
11160,561.6696480842689
11161,543.1822710528652
11162,530.2208890496772
11163,576.3219774442094
11164,574.7467751889736
11165,594.8894565008113
11166,585.562735978071
11167,518.4281974787971
11168,560.1528840225847
11169,560.5218863325193
11170,557.0597698020952
11171,596.2563183865143
11172,534.0450039249556
11173,524.8846845042073
11174,576.9832298054088
11175,562.0792482794249
11176,591.9881830398737
11177,525.2820671953604
11178,535.2487537504558
11179,530.2837288931748
11180,582.8209518430834
11181,542.1397215273663
11182,549.0176382774961
11183,592.3537092362217
11184,562.8092245106851
11185,518.7960174520974
11186,530.5361506284426
11187,566.759812669921
11188,568.4849824419363
11189,594.5854935524032
11190,547.3340859547984
11191,558.7988110935983
11192,547.2553290619364
11193,552.8785809158661
11194,526.1824722996769
11195,530.6004639500973
11196,569.4900540291536
11197,573.4857821685232
11198,530.962344096509
11199,533.7976792319932
11200,531.7893084220699
11201,517.9725230036522
11202,507.4573350079531
11203,534.5905589502531
11204,587.2335005020482
11205,586.144169341573
11206,550.4979407963136
11207,586.4791904490246
11208,445.7890064829015
11209,587.7078282133634
11210,456.0230859676222
11211,535.3353320385404
11212,584.3531960653933
11213,601.6190079278392
11214,615.668972937581
11215,551.0319415906856
11216,591.7265833750707
11217,550.4724965927762
11218,548.417937334587
11219,613.819815241184
11220,566.5804889823698
11221,537.0093279195729
11222,553.8710125306452
11223,608.5010399714134
11224,452.71058151037334
11225,462.57641984926533
11226,572.4141133257021
11227,549.4859551848557
11228,610.3827800854458
11229,573.9909776343524
11230,559.665236232707
11231,444.34424217503476
11232,564.6192352080847
11233,585.2134856872166
11234,619.609066793025
11235,617.8652610770339
11236,607.0105129436175
11237,544.0846250425498
11238,574.7873579999745
11239,574.5633434124243
11240,591.04911176037
11241,537.5695653294765
11242,564.3267218870342
11243,446.13462046577945
11244,440.6988081219332
11245,457.58766902051434
11246,438.484641577149
11247,456.63535184965167
11248,600.2146790134517
11249,605.9097882867477
11250,564.0783267442828
11251,576.8315392737203
11252,612.3486535507366
11253,593.9980929247123
11254,586.7673027275796
11255,614.1847779128639
11256,617.0097511034722
11257,535.3422487378928
11258,581.1037821327617
11259,454.00248933915185
11260,538.9315128454405
11261,577.4864186538414
11262,606.4316036257445
11263,528.5019906228808
11264,591.6197866742531
11265,539.2286246544065
11266,611.1032818604816
11267,510.1403806798107
11268,542.0001562397996
11269,623.7948824526426
11270,521.1073518148768
11271,446.10975646459457
11272,550.4302469497735
11273,536.0893325436235
11274,597.6882296580409
11275,571.3894858524809
11276,575.3703078805854
11277,447.9977433846166
11278,584.8937609963155
11279,559.5342259456129
11280,576.0299233167655
11281,443.63490542860177
11282,534.2345857156719
11283,519.0666971147344
11284,610.9736683091435
11285,577.04310887338
11286,540.1145248253017
11287,447.3846052040589
11288,615.380308061193
11289,541.5651578226243
11290,516.3424202456274
11291,571.7521686592956
11292,618.1985700869212
11293,421.3425163120743
11294,568.7707416297068
11295,572.9438933797984
11296,449.92342634269636
11297,604.868448301565
11298,564.8895486860964
11299,574.4342795386943
11300,604.5761716658587
11301,449.44968297028424
