,OID,Country,CountryCode,GridCellArea,pointid,Pop,X,Y,X_deg,Y_deg,TravelHours,NTLBin,NTLArea,NightLights,Elevation,Slope,LandCover,Conflict,ElectrificationOrder,GHI,SolarRestriction,WindVel,HydropowerFID,HydropowerDist,Hydropower,CurrentHVLineDist,PlannedHVLineDist,CurrentMVLineDist,PlannedMVLineDist,SubstationDist,TransformerDist,RoadDist,IsUrban,Electrific,ElecTechStart,PerCapitaDemand,ResidentialDemandTier1,ResidentialDemandTier2,ResidentialDemandTier3,ResidentialDemandTier4,ResidentialDemandTier5,ResidentialDemandTierCustom,CommercialDemand,AgriDemand,EducationDemand,HealthDemand,HealthDemand2025,EducationDemand2025,ElecStart,Elec_Initial_Status_Grid2012,Elec_Init_Status_Offgrid2012,Actual_Elec_Status_2012,FinalElecCode2012,GridReachYear,RoadDistClassified,SubstationDistClassified,LandCoverClassified,ElevationClassified,SlopeClassified,GridClassification,GridPenalty,WindCF,PopStartYear,Pop2025High,Pop2025Low,Pop2012,GridDistCalibElec,ElecPopCalib,PV total output,MVConnectDist,minTDdist,Pop2025,NewConnections2025,NumPeoplePerHH,Tier,EnergyPerSettlement2025,TotalEnergyPerCell,Demand_Name2025,DistributionNetwork? 2012,MG_Hybrid_LowLandsFuelCost2025,SA_PV_2025,MG_Hybrid_LowLands2025,Minimum_Tech_Off_grid2025,Minimum_LCOE_Off_grid2025,Grid2025,MinGridDist2025,ElectrificationOrder2025,MinimumOverall2025,MinimumOverallLCOE2025,InvestmentCost2025,ElecStatusIn2025,InvestmentCapita2025,FinalElecCode2025,NewCapacity2025,PVcapacity2025,GenSetcapacity2025,Batterycapacity2025,Scenario,SA
13485,-1,Bolivia,1,1,13486,537.75165,-6907.606,-1960.0878,-62.052080000000004,-17.44675,12,0,1,0.0,275,2.2885953999999997,12,0,0,1885,0,5.017471,560,64.575485,342153,77.979,77.69800000000001,9.4,8.546,77.717,0,18.146679000000002,0,0.7909999999999999,3,179.7431,10.659788,60.322834,221.18372000000002,583.1207,824.41205,179.7431,0,0,0.0,0.0,0,0,0.7909999999999999,0,1,1,SA_PV2012,2012,3,1,3,5,5,3.5,1.0737288999999999,0.07837363,514.3273,618.82434,587.8831,514.3273,9.4,406.8329,472.17825,0.0,8.546,618.82434,211.99143999999998,3.4190940000000003,3,35329.676,95516.445,LowLands,False,1.05392,0.93819696,0.96953243,SA_PV_2025,0.93819696,99.0,0.0,0,SA_PV_2025,0.93819696,193927.84,1,914.7909,SA_PV_2025,38.25007,,,,0.6 USD/l,True
13486,-1,Bolivia,1,1,13487,178.0394,-6792.7744,-1871.5002,-61.020527,-16.681309,5,0,1,0.0,454,2.2553799999999997,9,0,0,1875,1,4.6495767,550,44.597652000000004,469118,220.07,219.722,0.152,0.154,219.787,0,4.4687433,0,0.08199999999999999,4,113.40131000000001,10.659788,60.322834,221.18372000000002,583.1207,824.41205,104.23994,0,0,9.161375,0.0,0,0,0.08199999999999999,0,1,1,MG_Diesel2012,2012,5,1,5,5,5,4.2,1.1418033,0.059537099999999996,170.28404,204.88103,194.63698,170.28404,0.152,13.963291,463.40128,0.154,0.154,204.88103,190.91773999999998,3.4190940000000003,3,32212.035,34277.76,LowLands,True,1.0224666999999998,0.94320065,0.9546114,SA_PV_2025,0.94320065,0.59208715,0.1758377,1,Grid2025,0.59208715,113159.19,1,592.7118,Grid2025,9.185354,,,,Other technologies,False
13492,-1,Bolivia,1,1,13493,584.9866,-6560.8774,-1881.1529999999998,-58.937366000000004,-16.764866,4,0,1,0.0,125,0.724064,9,0,0,1921,1,3.2886349999999998,546,6.105589,702673,433.30800000000005,433.05199999999996,74.351,0.054000000000000006,433.056,0,1.7837866999999998,0,0.5589999999999999,2,139.93,10.659788,60.322834,221.18372000000002,583.1207,824.41205,130.3065,0,0,2.7882447,6.8352447,0,0,0.5589999999999999,0,1,1,SA_Diesel2012,2012,5,1,5,5,5,4.2,1.1418033,0.012132461,559.5047,673.1805400000001,639.5215,559.5047,74.351,312.76312,455.24237,0.054000000000000006,0.054000000000000006,673.1805400000001,360.4174,3.4190940000000003,3,57287.777,103557.88,LowLands,False,1.0179733,0.85113454,0.74299276,MG_Hybrid_LowLands2025,0.74299276,0.46176009999999995,0.061657373,1,Grid2025,0.46176009999999995,151099.8,1,419.2356,Grid2025,15.102885999999998,,,,Other technologies,False
13577,-1,Bolivia,1,1,13578,752.1256,-7128.6733,-1951.0398,-64.037964,-17.368717,1,1,1,0.4478729,299,0.673573,14,0,0,1771,1,4.652817,215,18.372997,6564200,0.6509999999999999,0.6509999999999999,0.091,0.091,45.903999999999996,0,2.0152295,0,0.903,1,138.09106,10.659788,60.322834,221.18372000000002,583.1207,824.41205,130.60612,0,0,2.1686347,5.3163013,0,0,0.903,1,0,1,Grid2012,2012,5,1,5,5,5,4.2,1.1418033,0.05969319,719.36316,865.5178,822.24194,719.36316,0.091,649.5849599999999,463.72003,0.0,0.091,865.5178,215.93286,3.4190940000000003,3,35912.77,132012.22,LowLands,True,1.0044934,1.1156622999999999,0.63682306,MG_Hybrid_LowLands2025,0.63682306,0.1223,0.0,0,Grid2025,0.1223,58774.67,1,272.18953999999997,Grid2025,10.035817,,,,Other technologies,False
13578,-1,Bolivia,1,1,13579,8520.773000000001,-6981.151,-1985.2186,-62.712745999999996,-17.66331,0,1,1,6.1258287000000005,289,0.9036596,12,0,0,1879,0,5.851937,226,9.791844000000001,1499700,0.981,1.1520000000000001,0.155,0.155,1.1520000000000001,0,1.1821587,2,0.963,1,395.8873,10.659788,60.322834,221.18372000000002,583.1207,824.41205,392.73657000000003,0,0,2.5468062999999996,0.6039103,0,0,0.963,1,0,1,Grid2012,2012,5,3,3,5,5,4.2,1.1418033,0.12793595,8149.6104,9805.385,9315.115,8149.6104,0.155,7848.0747,474.1205,0.0,0.155,9805.385,1957.3103,3.8418381,4,261669.03,1294954.0,LowLands,True,1.0,1.2224205,0.4303441,MG_Hybrid_LowLands2025,0.4303441,0.1223,0.0,0,Grid2025,0.1223,265222.88,1,135.50375,Grid2025,64.1433,,,,Other technologies,False
13591,-1,Bolivia,1,1,13592,218.00742000000002,-7290.5894,-1218.6554,-65.49248,-10.952924000000001,3,0,1,0.0,145,0.5120042,14,0,0,1857,1,2.1186662,18,33.154568,8240830,444.406,316.494,63.332,14.76,316.532,0,0.0155047,0,0.25,2,219.28377999999998,10.659788,60.322834,221.18372000000002,583.1207,824.41205,211.80199,0,0,7.481789999999999,0.0,0,0,0.25,0,1,1,SA_Diesel2012,2012,5,1,5,5,5,4.2,1.1418033,0.00037308199999999995,208.51106000000001,250.87472999999997,238.331,208.51106000000001,63.332,52.127765999999994,412.4511,0.0,14.76,250.87472999999997,198.74696,3.4190940000000003,3,33370.29,41082.06,LowLands,False,1.01348,0.95234317,0.7909575,MG_Hybrid_LowLands2025,0.7909575,99.0,0.0,0,MG_Hybrid_LowLands2025,0.7909575,178147.77,1,896.3547,MG_Hybrid_LowLands2025,11.44777,4.2938175,5.806257,1.3476962,1 USD/l,False
13610,-1,Bolivia,1,1,13611,196.20668,-7119.669,-1706.5510000000002,-63.957077000000005,-15.247862,21,0,1,0.0,190,0.7842169,2,0,0,1860,1,3.5680437000000005,491,31.641125,162591,113.59899999999999,110.31700000000001,2.365,1.9569999999999999,110.304,0,1.7275556,0,0.037000000000000005,3,80.5703,10.659788,60.322834,221.18372000000002,583.1207,824.41205,80.5703,0,0,0.0,0.0,0,0,0.037000000000000005,0,1,1,SA_PV2012,2012,5,1,4,5,5,4.0,1.1180711,0.018737188000000002,187.65996,225.78726,214.4979,187.65996,2.365,6.9434185,443.03757,1.9569999999999999,1.9569999999999999,225.78726,218.84384,3.4190940000000003,3,36343.418,37370.625,LowLands,False,1.09436,0.93179095,0.765319,MG_Hybrid_LowLands2025,0.765319,0.5267679,2.188065,1,Grid2025,0.5267679,112045.28,1,511.98737,Grid2025,10.156161,,,,0.2 USD/l,False
13630,-1,Bolivia,1,1,13631,348.81186,-7273.6685,-1907.1779,-65.34048,-16.989964,1,1,1,0.31311409999999995,268,3.3938512999999997,2,0,0,1683,1,1.9225197,193,9.697319,8108790,0.136,0.136,0.233,0.031,11.693,0,0.6973537,0,0.313,1,132.28609,10.659788,60.322834,221.18372000000002,583.1207,824.41205,127.60996999999999,0,0,4.676119,0.0,0,0,0.313,1,0,1,Grid2012,2012,5,1,4,5,5,4.0,1.1180711,0.00011286899999999999,333.6177,401.39957000000004,381.3296,333.6177,0.233,104.42234,452.0493,0.0,0.031,401.39957000000004,296.97722999999996,3.4190940000000003,3,47902.453,63350.67,LowLands,True,1.0044934,0.9901796,0.7495993000000001,MG_Hybrid_LowLands2025,0.7495993000000001,0.1223,0.0,0,Grid2025,0.1223,116885.38,1,393.58365,Grid2025,12.871473,,,,Other technologies,False
13640,-1,Bolivia,1,1,13641,446.91522000000003,-7274.139,-1915.4552,-65.3447,-17.061498999999998,8,0,1,0.0,318,1.3394586000000002,2,0,0,1561,1,1.6225722,193,11.454436,8108790,3.3680000000000003,3.3680000000000003,7.099,1.4409999999999998,12.603,0,5.682832,0,0.033,2,131.25963000000002,10.659788,60.322834,221.18372000000002,583.1207,824.41205,127.60996999999999,0,0,3.6496537000000004,0.0,0,0,0.033,0,1,1,SA_Diesel2012,2012,4,1,4,5,5,3.85,1.10274,7.29e-06,427.4477,514.2932,488.57852,427.4477,7.099,14.105773999999998,457.40533,1.4409999999999998,1.4409999999999998,514.2932,500.1874,3.4190940000000003,3,77965.33,80052.13,LowLands,False,1.0359466,1.0280277,0.6043089,MG_Hybrid_LowLands2025,0.6043089,0.36767727,1.5890485,1,Grid2025,0.36767727,157798.77,1,315.47927999999996,Grid2025,20.173515,,,,0.2 USD/l,False
13656,-1,Bolivia,1,1,13657,174.40593,-7195.7754,-1914.1649,-64.64075,-17.050348,5,0,1,0.0,221,1.7329023000000001,2,0,0,1748,1,2.8210807,194,9.921992,5196390,11.147,11.147,10.942,0.023,22.016,0,12.69336,0,0.021,3,130.07103999999998,10.659788,60.322834,221.18372000000002,583.1207,824.41205,120.7188,0,0,9.352238,0.0,0,0,0.021,0,1,1,SA_PV2012,2012,3,1,4,5,5,3.7,1.0892444,0.004662239,166.80885,200.69978,190.6648,166.80885,10.942,3.502986,449.62952,0.023,0.023,200.69978,197.1968,3.4190940000000003,3,33140.957,33659.19,LowLands,False,1.0224666999999998,1.0117284,0.7616503000000001,MG_Hybrid_LowLands2025,0.7616503000000001,0.45793214,0.02505262,1,Grid2025,0.45793214,87823.305,1,445.3587,Grid2025,9.450239999999999,,,,Other technologies,False
13657,-1,Bolivia,1,1,13658,512.31744,-7204.425,-1910.2845,-64.71844499999999,-17.016815,4,0,1,0.0,211,0.724064,2,0,0,1740,1,2.4216187000000002,194,19.299626999999997,5196390,11.965,11.965,11.835,0.039,30.73,0,11.999161,0,0.71631205,1,120.7188,10.659788,60.322834,221.18372000000002,583.1207,824.41205,120.7188,0,0,0.0,0.0,0,0,0.71631205,1,0,1,Grid2012,2012,3,1,4,5,5,3.7,1.0892444,0.001410724,490.001,589.5556,560.0778,490.001,11.835,350.99362,448.01074000000006,0.0,0.039,589.5556,238.56197999999998,3.4190940000000003,3,39260.516,91186.44,LowLands,True,1.0179733,0.9960524,0.67940676,MG_Hybrid_LowLands2025,0.67940676,0.1223,0.0,0,Grid2025,0.1223,74995.195,1,314.36356,Grid2025,10.971344,,,,Other technologies,False
13703,-1,Bolivia,1,1,13704,268.87582000000003,-7156.9614,-1944.3748,-64.292076,-17.311214,4,0,1,0.0,250,0.3620465,14,0,0,1747,1,3.3529644,211,5.9546194,1573260,6.98,6.968999999999999,7.952000000000001,0.004,28.316999999999997,0,5.013805400000001,0,0.054000000000000006,2,120.7188,10.659788,60.322834,221.18372000000002,583.1207,824.41205,120.7188,0,0,0.0,0.0,0,0,0.054000000000000006,0,1,1,SA_Diesel2012,2012,4,1,5,5,5,4.05,1.1236313999999998,0.013507169,257.16364,309.41217,293.94156,257.16364,7.952000000000001,13.886837,460.12204,0.004,0.004,309.41217,295.52533,3.4190940000000003,3,47687.66,49742.074,LowLands,False,1.0179733,0.95390517,0.69052184,MG_Hybrid_LowLands2025,0.69052184,0.40195435,0.0044945255,1,Grid2025,0.40195435,107849.74,1,364.94247,Grid2025,12.813758,,,,Other technologies,False
13729,-1,Bolivia,1,1,13730,188.93976,-7165.102,-1947.9855,-64.36521,-17.342367000000003,9,0,1,0.0,295,1.9999412,8,0,0,1696,1,2.3478525,211,11.94187,1573260,9.728,9.732000000000001,7.676,7.385,22.851999999999997,0,8.192903,0,0.192,3,120.7188,10.659788,60.322834,221.18372000000002,583.1207,824.41205,120.7188,0,0,0.0,0.0,0,0,0.192,0,1,1,SA_PV2012,2012,4,1,2,5,5,3.45,1.0702450000000001,0.001065517,180.7096,217.42476000000002,206.55353,180.7096,7.676,34.69624,460.5203,7.879944,7.385,217.42476000000002,182.72852,3.4190940000000003,3,31000.525,36133.48,LowLands,False,1.04044,1.0427483,0.8049839,MG_Hybrid_LowLands2025,0.8049839,0.7155138000000001,4.1289454,2,Grid2025,0.7155138000000001,133515.92,1,730.6791400000001,Grid2025,8.839889,,,,0.6 USD/l,False
13737,-1,Bolivia,1,1,13738,199.84013000000002,-7197.774,-1916.3168,-64.6587,-17.068943,6,0,1,0.0,248,2.0667737,14,0,0,1734,1,2.692286,194,11.689167,5196390,8.357000000000001,8.357000000000001,8.256,0.027999999999999997,21.754,0,9.97649,0,0.182,2,120.7188,10.659788,60.322834,221.18372000000002,583.1207,824.41205,120.7188,0,0,0.0,0.0,0,0,0.182,0,1,1,SA_Diesel2012,2012,4,1,5,5,5,4.05,1.1236313999999998,0.003331984,191.13515,229.9685,218.47007999999997,191.13515,8.256,34.786594,450.53137000000004,0.027999999999999997,0.027999999999999997,229.9685,195.1819,3.4190940000000003,3,32842.875,37989.195,LowLands,False,1.02696,1.0198969,0.7868369000000001,MG_Hybrid_LowLands2025,0.7868369000000001,0.4807281,0.03146168,1,Grid2025,0.4807281,91849.32,1,470.5832,Grid2025,9.36524,,,,Other technologies,False
13753,-1,Bolivia,1,1,13754,174.40593,-7244.9980000000005,-1912.4081,-65.082924,-17.035168,4,0,1,0.0,264,0.44906009999999996,8,0,0,1689,1,2.1767838,193,38.46716,8108790,3.13,3.13,0.049,0.049,9.724,0,4.5023165,0,0.10400000000000001,2,120.7188,10.659788,60.322834,221.18372000000002,583.1207,824.41205,120.7188,0,0,0.0,0.0,0,0,0.10400000000000001,0,1,1,SA_Diesel2012,2012,5,2,2,5,5,3.8,1.098049,0.000501425,166.80885,200.69978,190.6648,166.80885,0.049,17.34812,450.44693,0.049,0.049,200.69978,183.35165,3.4190940000000003,3,31092.713,33659.19,LowLands,False,1.0179733,1.0470700000000002,0.7844285,MG_Hybrid_LowLands2025,0.7844285,0.48133585,0.053804399999999995,1,Grid2025,0.48133585,87076.31,1,474.91425,Grid2025,8.866177,,,,Other technologies,False
13754,-1,Bolivia,1,1,13755,221.64087999999998,-7171.3257,-1926.9769,-64.42112,-17.161027999999998,5,0,1,0.0,241,0.6429424,2,0,0,1765,1,2.9471073,210,9.952346,5941670,6.715,6.398,7.032,6.973,11.735999999999999,0,8.845138,0,0.14800000000000002,3,128.07793999999998,10.659788,60.322834,221.18372000000002,583.1207,824.41205,120.7188,0,0,7.3591375,0.0,0,0,0.14800000000000002,0,1,1,SA_PV2012,2012,4,1,4,5,5,3.85,1.10274,0.006254417,211.98625,255.05597000000003,242.30317999999997,211.98625,7.032,31.373964,453.7325,6.973,6.398,255.05597000000003,223.68200000000002,3.4190940000000003,3,37059.176,41700.633,LowLands,False,1.0224666999999998,0.981944,0.7547906,MG_Hybrid_LowLands2025,0.7547906,0.74322975,7.689407000000001,1,Grid2025,0.74322975,165852.94,1,741.46747,Grid2025,10.35618,,,,0.2 USD/l,False
13761,-1,Bolivia,1,1,13762,210.74051,-7213.1904,-1911.8893,-64.79719,-17.030684,4,0,1,0.0,214,2.0957906000000004,2,0,0,1732,1,2.516911,194,27.461212,5196390,5.563,5.563,4.359,3.076,36.672,0,4.281772599999999,0,0.017,3,128.45859,10.659788,60.322834,221.18372000000002,583.1207,824.41205,120.7188,0,0,7.739783,0.0,0,0,0.017,0,1,1,SA_PV2012,2012,5,1,4,5,5,4.0,1.1180711,0.001962829,201.5607,242.51224,230.38662999999997,201.5607,4.359,3.4265318,448.71985,3.076,3.076,242.51224,239.08571,3.4190940000000003,3,39337.996,39844.914,LowLands,False,1.0179733,1.0006530999999999,0.7245958,MG_Hybrid_LowLands2025,0.7245958,0.5494840999999999,3.4391866,1,Grid2025,0.5494840999999999,127025.59,1,531.2973,Grid2025,10.992995,,,,0.2 USD/l,False
13774,-1,Bolivia,1,1,13775,254.342,-7196.996999999999,-1937.6082,-64.651726,-17.252815,18,0,1,0.0,285,1.5356857,2,0,0,1651,1,2.390343,194,23.944755999999998,5196390,5.129,8.507,4.051,0.015,12.307,0,8.74745,0,0.214,2,120.7188,10.659788,60.322834,221.18372000000002,583.1207,824.41205,120.7188,0,0,0.0,0.0,0,0,0.214,0,1,1,SA_Diesel2012,2012,4,1,4,5,5,3.85,1.10274,0.001256052,243.26291,292.6872,278.05283,243.26291,4.051,52.05826,459.22964,0.015,0.015,292.6872,240.62892000000002,3.4190940000000003,3,39566.297,47267.785,LowLands,False,1.0808799999999998,1.0497463,0.7679444000000001,MG_Hybrid_LowLands2025,0.7679444000000001,0.45160103,0.016541101000000002,1,Grid2025,0.45160103,102850.51,1,427.4237,Grid2025,11.056795,,,,Other technologies,False
13801,-1,Bolivia,1,1,13802,6253.084,-7495.802,-1597.8116,-67.33594000000001,-14.297389,6,1,1,23.471737,191,0.5020619000000001,13,0,0,1870,1,3.0271955000000004,100,15.589276000000002,5619700,93.899,22.755,0.87,0.187,26.3,0,1.7448498,2,0.9440000000000001,1,316.0817,10.659788,60.322834,221.18372000000002,583.1207,824.41205,311.7884,0,0,3.4704092000000006,0.8229192,0,0,0.9440000000000001,1,0,1,Grid2012,2012,5,1,3,5,5,3.8,1.098049,0.007423343000000001,5980.7007,7195.8135,6836.0225,5980.7007,0.87,5645.7817,427.28087999999997,0.0,0.187,7195.8135,1550.0317,3.8418381,4,208046.34,951375.3,LowLands,True,1.02696,0.9268402,0.45920128,MG_Hybrid_LowLands2025,0.45920128,0.1223,0.0,0,Grid2025,0.1223,223347.69,1,144.09233,Grid2025,50.9987,,,,Other technologies,False
13860,-1,Bolivia,1,1,13861,570.45276,-7050.182,-2376.4897,-63.332863,-20.9993,2,1,1,2.1490922,549,0.44906009999999996,13,0,0,1813,1,4.440824,692,107.1235,553194,162.66899999999998,34.929,0.318,0.19,33.696,0,1.4473687,0,0.8340000000000001,1,202.93175,10.659788,60.322834,221.18372000000002,583.1207,824.41205,195.92236,0,0,0.0,7.009391,0,0,0.8340000000000001,1,0,1,Grid2012,2012,5,1,3,4,5,3.65,1.0851148000000002,0.04987573,545.6039400000001,656.45557,623.63275,545.6039400000001,0.318,455.0337,510.38027999999997,0.0,0.19,656.45557,201.42184,3.4190940000000003,3,33766.01,101083.59,LowLands,True,1.0089867000000001,1.112058,0.66650873,MG_Hybrid_LowLands2025,0.66650873,0.1223,0.0,0,Grid2025,0.1223,60593.9,1,300.8308,Grid2025,9.628475,,,,Other technologies,False
14006,-1,Bolivia,1,1,14007,236.1747,-7523.1245,-1773.5933,-67.581375,-15.831724,5,1,1,0.9054174,643,14.845526000000001,14,0,0,1824,1,2.1273084,161,3.3147303999999997,1901350,0.248,0.248,0.22399999999999998,0.016,2.742,0,2.3008863999999996,0,0.385,1,110.24736000000001,10.659788,60.322834,221.18372000000002,583.1207,824.41205,103.341095,0,0,6.9062676,0.0,0,0,0.385,1,0,1,Grid2012,2012,5,3,5,4,4,4.15,1.1354867,0.00039042,225.887,271.78094,258.1919,225.887,0.22399999999999998,86.96649000000001,453.17264000000006,0.0,0.016,271.78094,184.81447,3.4190940000000003,3,31309.12,44174.92,LowLands,True,1.0224666999999998,0.9695729999999999,0.81753945,MG_Hybrid_LowLands2025,0.81753945,0.1223,0.0,0,Grid2025,0.1223,83302.51,1,450.73587000000003,Grid2025,8.927885,,,,Other technologies,False
14105,-1,Bolivia,1,1,14106,723.0579,-7366.9490000000005,-1232.7312,-66.17843,-11.077846000000001,1,1,1,1.3956903999999999,140,1.8096543999999999,14,0,0,1895,1,2.281915,28,9.264659,6431650,425.59,313.392,1.115,0.006,313.569,0,9.622582000000001,0,0.8690000000000001,4,70.6788,10.659788,60.322834,221.18372000000002,583.1207,824.41205,62.892967000000006,0,0,2.255816,5.530022,0,0,0.8690000000000001,0,1,1,MG_Diesel2012,2012,4,1,5,5,5,4.05,1.1236313999999998,0.0008117560000000001,691.5617,832.0679,790.4645,691.5617,1.115,600.9671,412.5749,0.006,0.006,832.0679,231.10074,3.4190940000000003,2,38156.7,127063.64,LowLands,True,1.0044934,1.0426586,0.6392300999999999,MG_Hybrid_LowLands2025,0.6392300999999999,0.30747375,0.0067417881999999995,1,Grid2025,0.30747375,63811.203,1,276.11856,Grid2025,10.662883,,,,Other technologies,False
14113,-1,Bolivia,1,1,14114,457.81557999999995,-7508.7837,-1179.8163,-67.45255,-10.607956,3,0,1,0.0,147,2.7295152999999996,2,0,0,1839,1,2.1725554,16,3.351672,2466900,492.251,420.129,149.602,56.715,420.459,0,0.45258400000000004,0,0.77,4,118.93355,10.659788,60.322834,221.18372000000002,583.1207,824.41205,106.63686000000001,0,0,3.562757,8.733924,0,0,0.77,0,1,1,MG_Diesel2012,2012,5,1,4,5,5,4.0,1.1180711,0.000491125,437.87323,526.8369,500.4951,437.87323,149.602,337.16238,420.7112,420.129,56.715,526.8369,189.67453,3.4190940000000003,3,32028.117000000002,81907.84,LowLands,True,1.01348,0.9616646000000001,0.69494355,MG_Hybrid_LowLands2025,0.69494355,0.34633684,469.73407000000003,1,Grid2025,0.34633684,61883.26,1,326.26025,Grid2025,9.13291,,,,Other technologies,False
14117,-1,Bolivia,1,1,14118,254.342,-7271.5205,-1139.9878,-65.32118,-10.253789999999999,5,0,1,0.0,127,1.2131372999999999,2,0,0,1879,1,2.2483277000000004,9,41.053318,2218090,521.746,395.288,118.09200000000001,54.975,395.32599999999996,0,16.766264000000003,0,0.457,2,84.72738000000001,10.659788,60.322834,221.18372000000002,583.1207,824.41205,62.59335,0,0,6.4129629999999995,15.721063000000001,0,0,0.457,0,1,1,SA_Diesel2012,2012,3,1,4,5,5,3.7,1.0892444,0.000700725,243.26291,292.6872,278.05283,243.26291,118.09200000000001,111.17115,413.9097,0.0,54.975,292.6872,181.51604,3.4190940000000003,2,30821.15,47267.785,LowLands,False,1.0224666999999998,0.94119275,0.8552405000000001,MG_Hybrid_LowLands2025,0.8552405000000001,99.0,0.0,0,MG_Hybrid_LowLands2025,0.8552405000000001,177958.44,1,980.4007,MG_Hybrid_LowLands2025,10.588334,3.8228385,5.43575,1.3297459999999999,1 USD/l,False
14311,-1,Bolivia,1,1,14312,188.93976,-7005.858,-1886.9146,-62.934692000000005,-16.814724,18,0,1,0.0,236,1.0040468,11,0,0,1893,0,4.8140464000000005,544,9.5507765,341601,70.92399999999999,48.365,21.575,7.614,48.797,0,14.592388,0,0.25,3,78.17336999999999,10.659788,60.322834,221.18372000000002,583.1207,824.41205,78.17336999999999,0,0,0.0,0.0,0,0,0.25,0,1,1,SA_PV2012,2012,3,1,1,5,5,3.1,1.0495958,0.0676865,180.7096,217.42476000000002,206.55353,180.7096,21.575,45.1774,467.51266,0.0,7.614,217.42476000000002,172.24736000000001,3.4190940000000003,3,29449.945,36133.48,LowLands,False,1.0808799999999998,0.9536952,0.8381249,MG_Hybrid_LowLands2025,0.8381249,99.0,0.0,0,MG_Hybrid_LowLands2025,0.8381249,174422.19,1,1012.6261,MG_Hybrid_LowLands2025,18.778,4.7591133,5.2366123,8.782273,1 USD/l,False
14315,-1,Bolivia,1,1,14316,773.92633,-6955.9580000000005,-1920.3356,-62.486435,-17.103662,12,0,1,0.0,258,0.5680141,12,0,0,1901,0,5.079477,207,31.039536,4160980,68.972,68.544,6.606,6.606,68.717,0,17.176798,0,0.953,2,172.55234,10.659788,60.322834,221.18372000000002,583.1207,824.41205,172.55234,0,0,0.0,0.0,0,0,0.953,0,1,1,SA_Diesel2012,2012,3,1,3,5,5,3.5,1.0737288999999999,0.08175637,740.2143,890.6053,846.075,740.2143,6.606,705.4242,472.7868,0.0,6.606,890.6053,185.18108,3.4190940000000003,3,31363.355,135723.66,LowLands,False,1.05392,1.0605793,1.1721565,SA_PV_2025,1.0605793,99.0,0.0,0,SA_PV_2025,1.0605793,194613.14,1,1050.9343,SA_PV_2025,33.670094,,,,0.6 USD/l,True
14316,-1,Bolivia,1,1,14317,167.13902,-7072.335999999999,-1958.9899,-63.53187,-17.437282999999997,1,1,1,0.5807257,313,0.284014,9,0,0,1822,1,5.1790275999999995,604,34.82277,501355,4.933,3.7460000000000004,0.019,0.019,10.931,0,5.0245657,0,0.043,3,161.29218,10.659788,60.322834,221.18372000000002,583.1207,824.41205,127.60996999999999,0,0,9.758857,23.923354999999997,0,0,0.043,0,1,1,SA_PV2012,2012,4,1,5,5,5,4.05,1.1236313999999998,0.08730235,159.85849,192.3373,182.72043,159.85849,0.019,6.873914699999999,466.75925,0.019,0.019,192.3373,185.46338,3.4190940000000003,3,31405.12,32422.045,LowLands,False,1.0044934,0.9706372999999999,0.7696911999999999,MG_Hybrid_LowLands2025,0.7696911999999999,0.47029972,0.021348996000000002,1,Grid2025,0.47029972,85721.77,1,462.20325,Grid2025,8.95526,,,,Other technologies,False
14318,-1,Bolivia,1,1,14319,443.28177,-7036.2603,-2071.575,-63.2078,-18.405437,1,1,1,0.519676,521,0.8578816999999999,12,0,0,1933,0,7.380775999999999,652,37.000603000000005,258330,62.577,39.453,0.066,0.06,39.691,0,0.2615548,0,0.721,1,117.207596,10.659788,60.322834,221.18372000000002,583.1207,824.41205,113.52803,0,0,3.6795687999999993,0.0,0,0,0.721,1,0,1,Grid2012,2012,5,1,3,4,5,3.65,1.0851148000000002,0.23061876,423.9725,510.11194000000006,484.60635,423.9725,0.066,305.68417,483.71972999999997,0.0,0.06,510.11194000000006,204.42778,3.4190940000000003,3,34210.707,79433.555,LowLands,True,1.0044934,0.91489977,0.6950286999999999,MG_Hybrid_LowLands2025,0.6950286999999999,0.1223,0.0,0,Grid2025,0.1223,67859.02,1,331.9462,Grid2025,9.755281,,,,Other technologies,False
14321,-1,Bolivia,1,1,14322,174.40593,-7198.3774,-1872.1656,-64.66412,-16.687069,12,0,1,0.0,199,1.2255338,2,0,0,1777,1,2.827744,179,17.525696,1822880,46.37,46.37,22.124000000000002,22.114,61.482,0,24.093904000000002,0,0.021,2,130.60612,10.659788,60.322834,221.18372000000002,583.1207,824.41205,130.60612,0,0,0.0,0.0,0,0,0.021,0,1,1,SA_Diesel2012,2012,3,1,4,5,5,3.7,1.0892444,0.00473906,166.80885,200.69978,190.6648,166.80885,22.124000000000002,3.502986,446.82562,0.0,22.114,200.69978,197.1968,3.4190940000000003,3,33140.957,33659.19,LowLands,False,1.05392,0.9952173000000001,0.7712002,MG_Hybrid_LowLands2025,0.7712002,99.0,0.0,0,MG_Hybrid_LowLands2025,0.7712002,177121.28,1,898.19556,MG_Hybrid_LowLands2025,16.548257999999997,4.9929805,5.773031,5.7822455999999995,1 USD/l,False
